Time,bboxes,zone_count
16:10:19,"[[0.7760065  0.6012271  0.8737     0.6906355 ]
 [0.5155922  0.61607414 0.6138465  0.7326534 ]
 [0.09331197 0.6517658  0.15795253 0.772972  ]
 [0.3271015  0.6021882  0.38887128 0.6823991 ]
 [0.57434005 0.60659665 0.6746934  0.7151901 ]
 [0.9392506  0.5743244  1.         0.64009696]
 [0.5866952  0.47865254 0.65328586 0.54907054]
 [0.7255384  0.565479   0.78904796 0.63088113]
 [0.64963716 0.5784073  0.74015087 0.69844985]
 [0.330945   0.4776073  0.37217417 0.53161234]
 [0.89272666 0.53464377 0.9767515  0.59007895]
 [0.0708767  0.5249581  0.12024453 0.5932887 ]
 [0.8649211  0.5505605  0.9447514  0.6095419 ]
 [0.6421773  0.44838798 0.6920583  0.5099033 ]
 [0.6831871  0.7922808  0.7902186  0.96188444]
 [0.64137477 0.53322524 0.76792765 0.6489876 ]
 [0.1861925  0.5192391  0.22906482 0.5785866 ]
 [0.7780924  0.7869425  0.8894832  0.88261557]
 [0.2701546  0.6305008  0.33633417 0.705268  ]
 [0.869458   0.7621615  0.9926268  0.88455695]
 [0.90923524 0.5617477  0.9904716  0.6207688 ]
 [0.00674166 0.63777924 0.08364508 0.7642174 ]
 [0.12540248 0.5286545  0.17725544 0.5913256 ]
 [0.45741904 0.43688476 0.5156119  0.52426594]
 [0.4017715  0.49032414 0.45094138 0.5650094 ]
 [0.4480047  0.83329886 0.5684758  0.9903074 ]
 [0.5496739  0.7667355  0.7017506  0.9766106 ]
 [0.7543873  0.91899115 1.         1.        ]
 [0.4789134  0.6000854  0.53805196 0.6625286 ]
 [0.46596998 0.54523426 0.5731363  0.65811145]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:20,"[[0.77455443 0.60090137 0.87406904 0.69098496]
 [0.5152151  0.6155795  0.6143185  0.73239696]
 [0.09306443 0.65090895 0.15849598 0.7724456 ]
 [0.32589647 0.6007887  0.3892437  0.68255943]
 [0.57420695 0.6063771  0.67554677 0.7154791 ]
 [0.9394491  0.5734944  1.         0.6404325 ]
 [0.72645646 0.5646421  0.7883282  0.63033974]
 [0.3311975  0.4779755  0.37200156 0.53182536]
 [0.86484516 0.550238   0.9445158  0.6100053 ]
 [0.58675754 0.4765656  0.6530153  0.54881126]
 [0.64362687 0.45004794 0.692694   0.5104923 ]
 [0.63657755 0.5725424  0.7376657  0.69950527]
 [0.0696298  0.52439106 0.12027746 0.5923948 ]
 [0.89326787 0.5354267  0.975686   0.591269  ]
 [0.6827178  0.7920489  0.79084873 0.9623783 ]
 [0.18688002 0.52004987 0.23027684 0.57864475]
 [0.908983   0.5610305  0.9886557  0.6209957 ]
 [0.6425214  0.5328939  0.7678298  0.6492533 ]
 [0.00598783 0.6373382  0.0839644  0.766439  ]
 [0.7779401  0.7871909  0.8903038  0.88250643]
 [0.12549429 0.52830946 0.1774452  0.5911874 ]
 [0.87153363 0.7612082  0.9916689  0.88438946]
 [0.40294576 0.4924362  0.45092437 0.56466657]
 [0.45791093 0.4374736  0.51651055 0.5237608 ]
 [0.44798765 0.8333837  0.5690783  0.99011624]
 [0.2701041  0.6304756  0.33577228 0.7059765 ]
 [0.5501971  0.76548696 0.6987994  0.97541755]
 [0.4660878  0.5455542  0.5717708  0.6576843 ]
 [0.7533305  0.918552   1.         1.        ]
 [0.4782263  0.59938735 0.53885937 0.6620477 ]
 [0.52664405 0.54927033 0.59208465 0.62678736]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:21,"[[0.7749419  0.6007662  0.8740818  0.6907093 ]
 [0.51450104 0.6144775  0.61372644 0.73229676]
 [0.09296948 0.6518004  0.15881282 0.7732241 ]
 [0.3261903  0.6016802  0.38904586 0.6820776 ]
 [0.57450724 0.60630393 0.675563   0.71580213]
 [0.9391989  0.57368326 1.         0.64042896]
 [0.7260894  0.5652153  0.78808045 0.6305812 ]
 [0.5866759  0.47615874 0.6525048  0.5485677 ]
 [0.6427755  0.4512112  0.6924313  0.5107006 ]
 [0.63636225 0.5737392  0.7377713  0.69909364]
 [0.89298594 0.5348595  0.9749194  0.58995175]
 [0.3313167  0.47813392 0.37206656 0.53177303]
 [0.0700452  0.5244275  0.12037085 0.5925156 ]
 [0.8625503  0.5406601  0.95986074 0.60399437]
 [0.6831487  0.79277635 0.7901875  0.96081275]
 [0.00552686 0.63808393 0.08357827 0.7665704 ]
 [0.6428281  0.53284335 0.77012426 0.6474124 ]
 [0.77819234 0.78748155 0.89042145 0.88211584]
 [0.18761192 0.5202733  0.23098958 0.5790144 ]
 [0.45845297 0.43726403 0.51626813 0.5235029 ]
 [0.91030264 0.5625922  0.9898238  0.6215102 ]
 [0.40272024 0.4921561  0.4510802  0.5642729 ]
 [0.12583308 0.5281607  0.17710412 0.5912703 ]
 [0.87144244 0.7615435  0.9911437  0.8835833 ]
 [0.44858065 0.8322097  0.5687244  0.99223524]
 [0.2706235  0.63049686 0.33586225 0.70604193]
 [0.55036575 0.765637   0.69710135 0.9761167 ]
 [0.46562022 0.5447959  0.5740285  0.65816706]
 [0.47811845 0.60009164 0.5389945  0.66248125]
 [0.75400764 0.9170727  0.9999276  1.        ]
 [0.5265586  0.5493161  0.5925555  0.6271755 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:22,"[[0.7750997  0.60045624 0.8730293  0.6902299 ]
 [0.51371354 0.6126074  0.6151511  0.73243517]
 [0.09296583 0.6532135  0.15830734 0.77294517]
 [0.3269497  0.60187066 0.3882349  0.68108046]
 [0.9391462  0.5743786  1.         0.64034325]
 [0.57577795 0.6068184  0.6765244  0.7162004 ]
 [0.5856336  0.47624978 0.6532881  0.54848605]
 [0.06986712 0.5246239  0.12024588 0.59190434]
 [0.893777   0.53456753 0.9742073  0.590244  ]
 [0.72412544 0.56402534 0.78776383 0.6307314 ]
 [0.8627052  0.5401087  0.9589606  0.6045411 ]
 [0.64292264 0.45026577 0.69216263 0.5103018 ]
 [0.6353339  0.5752365  0.738483   0.7005165 ]
 [0.6833082  0.7914934  0.79039747 0.96278995]
 [0.12532309 0.5279523  0.17692326 0.59086525]
 [0.33090082 0.47877458 0.3715842  0.53168017]
 [0.7764151  0.78837585 0.890403   0.88257897]
 [0.6464487  0.53276217 0.77185756 0.64595604]
 [0.00684603 0.63933975 0.08294177 0.7648932 ]
 [0.18742041 0.5199584  0.23107217 0.57790065]
 [0.9074819  0.56077397 0.9867761  0.62099385]
 [0.27152842 0.63027936 0.3350702  0.7061541 ]
 [0.44937804 0.83242375 0.5694451  0.99215657]
 [0.45969844 0.43731058 0.5162417  0.52235717]
 [0.87445176 0.76210856 0.99056584 0.8828396 ]
 [0.5501345  0.7643037  0.6996709  0.9782137 ]
 [0.40455845 0.49444777 0.45015025 0.56434226]
 [0.4777819  0.60105884 0.53831834 0.6621232 ]
 [0.4666325  0.5441812  0.57332635 0.65882653]
 [0.18935588 0.63538307 0.26599792 0.7648778 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:23,"[[0.77561074 0.6005537  0.87359977 0.6907613 ]
 [0.51363146 0.61437047 0.6146241  0.7311499 ]
 [0.09292156 0.6529824  0.15852869 0.77235985]
 [0.32771763 0.6002583  0.38628814 0.68154037]
 [0.5752519  0.6063126  0.6758663  0.7160274 ]
 [0.58567536 0.4768267  0.652851   0.54768234]
 [0.93974346 0.5740663  1.         0.6402337 ]
 [0.06973174 0.5246834  0.12064068 0.59161866]
 [0.33022875 0.47828177 0.37139255 0.5314778 ]
 [0.72552377 0.5643828  0.788826   0.63180894]
 [0.8658809  0.5493432  0.9460108  0.6114877 ]
 [0.68372977 0.79203886 0.79035836 0.9634309 ]
 [0.8941022  0.5339729  0.9739026  0.59057444]
 [0.6433039  0.45108116 0.69261765 0.5096632 ]
 [0.12485207 0.5277228  0.17726378 0.5904876 ]
 [0.18692197 0.5200316  0.23107232 0.57849044]
 [0.6370932  0.5776403  0.73804474 0.70039964]
 [0.6443619  0.5333047  0.7695174  0.64611953]
 [0.00747498 0.6369355  0.08337269 0.76611656]
 [0.77705824 0.7881716  0.89170927 0.8827862 ]
 [0.45072007 0.83177286 0.5692431  0.991638  ]
 [0.9052682  0.5599778  0.9844999  0.6212525 ]
 [0.27176255 0.6308792  0.33524522 0.7060057 ]
 [0.55140305 0.7653537  0.70112437 0.97612596]
 [0.47849983 0.6027302  0.53904414 0.6623247 ]
 [0.8732165  0.76099265 0.990186   0.8839621 ]
 [0.40365532 0.49431843 0.45043606 0.5647622 ]
 [0.45903146 0.43851924 0.51744145 0.5215107 ]
 [0.30735007 0.83197683 0.4209119  0.99965674]
 [0.46413016 0.5506008  0.5195446  0.6426304 ]
 [0.75267386 0.9179037  1.         1.        ]
 [0.5264201  0.5499171  0.59117985 0.6278947 ]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:24,"[[0.7754995  0.6007195  0.8742494  0.69001085]
 [0.5146019  0.615363   0.6139153  0.73092014]
 [0.0934139  0.6533164  0.1578145  0.77269953]
 [0.5749974  0.60697234 0.67423075 0.7148857 ]
 [0.32634383 0.6007743  0.38609424 0.68036133]
 [0.5846881  0.4766643  0.6527843  0.54901063]
 [0.7269657  0.563636   0.78972715 0.631501  ]
 [0.940429   0.57408    1.         0.6405006 ]
 [0.8665519  0.5501009  0.9455899  0.61134493]
 [0.06978896 0.5247917  0.12082925 0.5923935 ]
 [0.68332875 0.79276496 0.79049414 0.9636187 ]
 [0.8959911  0.5331537  0.9748328  0.58904296]
 [0.6419121  0.4493787  0.6917198  0.5101031 ]
 [0.33020112 0.47847944 0.3717013  0.53154975]
 [0.65077287 0.58208007 0.7393839  0.6989668 ]
 [0.18665996 0.52083385 0.2310227  0.57879305]
 [0.12532938 0.5281188  0.17670874 0.5915089 ]
 [0.00785051 0.638442   0.08251193 0.76491797]
 [0.6427589  0.53325236 0.7657902  0.6465039 ]
 [0.5493207  0.7648318  0.7023783  0.97563344]
 [0.4785783  0.6038848  0.5405485  0.6621565 ]
 [0.77669144 0.78863    0.8926545  0.8825628 ]
 [0.27179947 0.6308419  0.33491495 0.70631397]
 [0.4500724  0.8324967  0.56813437 0.9914579 ]
 [0.9062863  0.56073856 0.98385537 0.62224925]
 [0.4590997  0.44050995 0.51691747 0.5219392 ]
 [0.87378573 0.76122856 0.9907467  0.88347685]
 [0.40321624 0.49376532 0.45008266 0.564833  ]
 [0.7545847  0.9166049  1.         1.        ]
 [0.3058441  0.8308171  0.4189711  0.9999407 ]
 [0.52704656 0.5487386  0.5905791  0.62752   ]
 [0.46693504 0.54536945 0.5760847  0.65748113]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:26,"[[0.7763534  0.5997217  0.8747785  0.6904299 ]
 [0.5131259  0.6146432  0.61474156 0.73111546]
 [0.5756173  0.605632   0.6753781  0.71558857]
 [0.092588   0.6537129  0.15807977 0.7732326 ]
 [0.32484716 0.6002892  0.38596162 0.68021977]
 [0.93902373 0.5752831  1.         0.6400227 ]
 [0.7245995  0.5633446  0.78985095 0.63173133]
 [0.5834949  0.47687766 0.6530888  0.5491909 ]
 [0.6829627  0.7932192  0.79028296 0.96132517]
 [0.07093627 0.52549756 0.12116928 0.59210134]
 [0.8927448  0.5350252  0.9723271  0.59075636]
 [0.8653575  0.5487774  0.9453744  0.6112891 ]
 [0.6502331  0.58050936 0.7400268  0.6984185 ]
 [0.64235467 0.53295213 0.77137524 0.64639217]
 [0.29606938 0.8346989  0.44488695 0.99495935]
 [0.18688375 0.51998436 0.23040347 0.5793605 ]
 [0.4504644  0.83293754 0.56816465 0.9898864 ]
 [0.33036846 0.47825217 0.37196958 0.5314281 ]
 [0.00656981 0.63976574 0.08185851 0.7644452 ]
 [0.2715657  0.6306896  0.33478603 0.70559007]
 [0.5499366  0.76480484 0.7033604  0.97503126]
 [0.12466261 0.5286525  0.17779523 0.5911026 ]
 [0.6428507  0.45053974 0.6934854  0.5100111 ]
 [0.7769533  0.7878268  0.89091885 0.882936  ]
 [0.9066646  0.560278   0.98801404 0.62073636]
 [0.45808917 0.43855533 0.51588595 0.5218827 ]
 [0.4793608  0.60303605 0.53954375 0.662926  ]
 [0.87375224 0.7632349  0.9894522  0.8827853 ]
 [0.40357926 0.494485   0.4499158  0.56490415]
 [0.46457756 0.55185926 0.518936   0.6433129 ]
 [0.46602276 0.5425944  0.5808691  0.6577831 ]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:27,"[[0.77632487 0.60046554 0.8744454  0.69029266]
 [0.5129217  0.61660665 0.61574215 0.7307973 ]
 [0.0931139  0.65317196 0.15779914 0.7738483 ]
 [0.5749769  0.6065013  0.6754138  0.7153682 ]
 [0.32503152 0.60093874 0.38675222 0.6811609 ]
 [0.939198   0.5742855  1.         0.6403754 ]
 [0.68355983 0.7926998  0.7908291  0.96218085]
 [0.58418876 0.47812852 0.65339965 0.5495583 ]
 [0.7238861  0.56416076 0.7897693  0.6322513 ]
 [0.07168552 0.52495086 0.12084883 0.59258425]
 [0.6368617  0.5754626  0.73766536 0.70022476]
 [0.8909411  0.5355204  0.9735536  0.59133023]
 [0.6434245  0.5337127  0.7728842  0.6456981 ]
 [0.8658782  0.5490626  0.9456742  0.61104375]
 [0.18671703 0.5202092  0.23030022 0.57979244]
 [0.33074242 0.47794113 0.3714037  0.5309264 ]
 [0.00735564 0.6392562  0.08232207 0.7655617 ]
 [0.4498859  0.8332168  0.5687025  0.99171126]
 [0.7768363  0.7881001  0.8903527  0.88248545]
 [0.5510768  0.7645597  0.7031159  0.97401464]
 [0.12589687 0.5283184  0.17672086 0.5913448 ]
 [0.27148503 0.6303486  0.335009   0.7057574 ]
 [0.90598315 0.559942   0.9887835  0.61961347]
 [0.6463184  0.44857532 0.69757503 0.5040463 ]
 [0.45810887 0.43832877 0.5154436  0.5210497 ]
 [0.29252672 0.83230156 0.43883887 0.9953622 ]
 [0.87439847 0.7633293  0.98984665 0.8820411 ]
 [0.47954425 0.60338587 0.5389504  0.6637884 ]
 [0.4040689  0.49544775 0.45003393 0.5651699 ]
 [0.46553347 0.54210323 0.578005   0.6584402 ]
 [0.46404004 0.5507026  0.5188586  0.64365226]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:28,"[[0.7759751  0.60065424 0.8737367  0.6901796 ]
 [0.5136527  0.615311   0.6153278  0.7309942 ]
 [0.57624114 0.6064829  0.67515814 0.71500325]
 [0.5856328  0.47748753 0.65373605 0.54894197]
 [0.09292009 0.65398693 0.15794377 0.7726513 ]
 [0.72114927 0.56283665 0.79120076 0.63194835]
 [0.32576886 0.59978193 0.38813034 0.68242705]
 [0.9392819  0.5747073  1.         0.6397769 ]
 [0.6832286  0.7934358  0.7913955  0.96218306]
 [0.64776844 0.4544293  0.69461465 0.5055244 ]
 [0.89177775 0.53454226 0.979872   0.5900699 ]
 [0.07003559 0.52511513 0.12108736 0.5922513 ]
 [0.8650617  0.55049855 0.9442058  0.6096352 ]
 [0.63743573 0.5724072  0.73718125 0.69895405]
 [0.54963195 0.7670626  0.7015884  0.9736826 ]
 [0.7768255  0.7890102  0.8884922  0.8831666 ]
 [0.00706561 0.63931286 0.08145116 0.76458734]
 [0.9078533  0.56089    0.9902305  0.61935884]
 [0.33095232 0.47818014 0.37211686 0.5306431 ]
 [0.6416783  0.5348064  0.76866394 0.64896125]
 [0.2715746  0.6303967  0.33525944 0.7049296 ]
 [0.18729122 0.52018976 0.23072809 0.58014077]
 [0.12591721 0.5281554  0.17660618 0.59114724]
 [0.44966033 0.83228743 0.5681956  0.9909974 ]
 [0.47855762 0.60372967 0.5396712  0.66294944]
 [0.87565845 0.76299316 0.9893759  0.8812127 ]
 [0.40386155 0.493445   0.44925827 0.56513613]
 [0.683688   0.42618734 0.73859656 0.47083655]
 [0.45813367 0.43990767 0.51615417 0.5214012 ]
 [0.5263398  0.54712087 0.59045285 0.62781227]
 [0.29329026 0.8235822  0.4434661  0.99775714]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:29,"[[0.77625483 0.6001073  0.8736793  0.69030553]
 [0.51349497 0.6142436  0.61667055 0.73063415]
 [0.57611555 0.6061806  0.6757253  0.71481967]
 [0.09276515 0.6539163  0.15785024 0.7726414 ]
 [0.3250769  0.59856683 0.3870591  0.68162423]
 [0.58584976 0.47820795 0.65273964 0.5493006 ]
 [0.7214527  0.5631655  0.79107684 0.632497  ]
 [0.9386519  0.5746527  1.         0.6395657 ]
 [0.6833141  0.79412794 0.79176474 0.9611963 ]
 [0.64370805 0.45079604 0.69201046 0.50546086]
 [0.71268415 0.4323617  0.7779243  0.47928247]
 [0.28997323 0.818274   0.43942237 0.9971455 ]
 [0.8925012  0.5343395  0.9807004  0.59090376]
 [0.63618547 0.5729801  0.73789614 0.6990381 ]
 [0.06967083 0.5249201  0.12058149 0.592571  ]
 [0.86536    0.5505823  0.9447213  0.6095339 ]
 [0.5507914  0.7661334  0.7014141  0.9750391 ]
 [0.45055467 0.83234113 0.5691895  0.99092925]
 [0.7768891  0.78948706 0.8874619  0.88294935]
 [0.2715699  0.6296839  0.3353064  0.70446914]
 [0.18709697 0.51970005 0.23031731 0.5799138 ]
 [0.33085817 0.4782479  0.37234828 0.53106153]
 [0.6409996  0.53238237 0.7704588  0.6492923 ]
 [0.1259956  0.52760625 0.17639387 0.59140193]
 [0.9071181  0.55963266 0.9901545  0.6190281 ]
 [0.00781552 0.63791394 0.08255301 0.7643226 ]
 [0.47808176 0.6028838  0.53937507 0.66267157]
 [0.4033813  0.49348477 0.45017684 0.56441116]
 [0.87689567 0.7633613  0.98908985 0.88005143]
 [0.52638084 0.54790986 0.5907395  0.62801415]
 [0.45848218 0.44025007 0.5163259  0.52076465]
 [0.46478578 0.54280907 0.5742369  0.6575753 ]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:30,"[[0.7744636  0.6000285  0.8747824  0.69125676]
 [0.5127783  0.6147456  0.6170997  0.73048794]
 [0.57502717 0.6057526  0.6764223  0.71528167]
 [0.09249806 0.65173936 0.1580951  0.7731913 ]
 [0.3248826  0.5990219  0.38856947 0.68221873]
 [0.93888986 0.57406807 1.         0.6396506 ]
 [0.6830386  0.7943986  0.79191506 0.9613214 ]
 [0.58591396 0.47653067 0.6530134  0.54753387]
 [0.29358712 0.80827266 0.42985705 0.99339306]
 [0.63548785 0.57263786 0.7382416  0.69997454]
 [0.8659957  0.55038255 0.9444051  0.60950756]
 [0.6428694  0.44959417 0.6905717  0.50856405]
 [0.6442483  0.53171533 0.77497715 0.6467779 ]
 [0.45033953 0.8331685  0.5684199  0.99205756]
 [0.55064636 0.76505744 0.70157045 0.9757533 ]
 [0.8949519  0.5346258  0.97789216 0.5913056 ]
 [0.07010521 0.5242065  0.1210223  0.59204406]
 [0.33100504 0.4785996  0.37257203 0.53083616]
 [0.75448525 0.44136122 0.8197497  0.48961222]
 [0.72120136 0.56293076 0.78963995 0.63091964]
 [0.77728015 0.7897181  0.8847603  0.8832308 ]
 [0.00787889 0.63958085 0.08108715 0.7642196 ]
 [0.1263552  0.52718246 0.17641518 0.5908061 ]
 [0.18807201 0.5198929  0.23146838 0.57947785]
 [0.27085316 0.62925833 0.33455846 0.7033283 ]
 [0.90758085 0.5592972  0.9885286  0.61963683]
 [0.8760062  0.76358366 0.98899823 0.87962383]
 [0.40316063 0.49396905 0.44995788 0.56473666]
 [0.47855493 0.60280734 0.54282475 0.66263545]
 [0.45844406 0.44026762 0.5174412  0.52147716]
 [0.4654389  0.544621   0.57744926 0.65775913]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:31,"[[0.7753068  0.6002675  0.8751727  0.6916885 ]
 [0.5128226  0.6147497  0.61702347 0.7302055 ]
 [0.5741893  0.6058133  0.67628527 0.714855  ]
 [0.79247177 0.44733486 0.85574985 0.49185488]
 [0.09264112 0.6517401  0.15813507 0.7725973 ]
 [0.32445088 0.59839493 0.38768125 0.6818309 ]
 [0.9391774  0.5743052  1.         0.6397805 ]
 [0.6831774  0.7941685  0.7917073  0.96106446]
 [0.5860891  0.47635472 0.6530907  0.54714626]
 [0.6357633  0.57273406 0.7380787  0.69999146]
 [0.8945832  0.534732   0.9790776  0.59090644]
 [0.86658585 0.55022436 0.9448762  0.6101535 ]
 [0.64286375 0.53287333 0.7752949  0.64721185]
 [0.55057037 0.7649748  0.7014772  0.9755898 ]
 [0.06992546 0.5239593  0.12105458 0.5922786 ]
 [0.44973794 0.8331596  0.56861496 0.99190384]
 [0.6424696  0.4514571  0.6906275  0.5095957 ]
 [0.72174907 0.561702   0.7891081  0.63145906]
 [0.3015339  0.7898914  0.4126362  0.94757605]
 [0.7773164  0.78975415 0.8843853  0.8831044 ]
 [0.3312101  0.47840425 0.3726882  0.53077394]
 [0.18777074 0.5199358  0.23135626 0.57904273]
 [0.00775214 0.63976425 0.08149489 0.76374674]
 [0.12636302 0.52739537 0.17623946 0.59094536]
 [0.906362   0.5591183  0.9886833  0.6191204 ]
 [0.27126074 0.62948364 0.3344875  0.7035979 ]
 [0.87647754 0.7641005  0.98905635 0.8798884 ]
 [0.4035482  0.4948744  0.44948363 0.56496835]
 [0.47876605 0.60301965 0.54253906 0.6628299 ]
 [0.46586713 0.54470074 0.57822514 0.6575402 ]
 [0.4580826  0.43974212 0.5170761  0.521079  ]
 [0.20944808 0.87661    0.3118495  1.        ]]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:32,"[[0.7757295  0.600236   0.8758261  0.69121295]
 [0.5129286  0.6149772  0.6166702  0.73057425]
 [0.5742697  0.60613394 0.67555285 0.7149476 ]
 [0.9393059  0.5742483  1.         0.63990545]
 [0.09321813 0.65322083 0.15830064 0.77332014]
 [0.32402974 0.5995846  0.3885473  0.6818491 ]
 [0.6826251  0.79475546 0.791621   0.9594986 ]
 [0.8972212  0.53526545 0.9748785  0.5901406 ]
 [0.58586997 0.47663367 0.6529109  0.5481413 ]
 [0.06944905 0.5250224  0.12121414 0.5923565 ]
 [0.72632015 0.56389695 0.78957194 0.6304282 ]
 [0.8662105  0.5499425  0.9440989  0.6106259 ]
 [0.63655865 0.5740234  0.7373812  0.6999893 ]
 [0.55124474 0.76749223 0.70026773 0.97356   ]
 [0.44960862 0.83270603 0.56846017 0.99184555]
 [0.26512378 0.77906215 0.41265926 0.97072256]
 [0.81719613 0.4492653  0.8948047  0.49530166]
 [0.6425202  0.53152066 0.77126753 0.64721996]
 [0.6430253  0.4499351  0.6905256  0.50856626]
 [0.18836257 0.520721   0.23168543 0.57973236]
 [0.00837741 0.63886136 0.08191898 0.76461536]
 [0.77738565 0.78882116 0.8859417  0.88257426]
 [0.33085233 0.4779763  0.3718841  0.53087175]
 [0.12514898 0.52859956 0.17710643 0.5907464 ]
 [0.9066367  0.558915   0.987352   0.6196681 ]
 [0.40273002 0.4949923  0.45047036 0.56488764]
 [0.4790704  0.60283244 0.5412644  0.66334134]
 [0.8764904  0.7646031  0.9898321  0.88108134]
 [0.27072817 0.63029534 0.33587196 0.704648  ]
 [0.45830008 0.43908712 0.51675403 0.5212889 ]
 [0.5257851  0.54717475 0.5904927  0.62710345]]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:10:33,"[[0.7753648  0.60033983 0.8756977  0.69061995]
 [0.51305693 0.6150983  0.6165337  0.7308235 ]
 [0.93884486 0.57411873 1.         0.64013827]
 [0.5741128  0.6062991  0.67532915 0.7147963 ]
 [0.0934478  0.6533686  0.15786448 0.7734713 ]
 [0.3241952  0.5996138  0.38821888 0.6819235 ]
 [0.8650882  0.54933965 0.9451798  0.61076444]
 [0.6826999  0.79536486 0.79169047 0.9588182 ]
 [0.58580124 0.47605354 0.65282905 0.5484611 ]
 [0.8949554  0.5347088  0.97235733 0.5899637 ]
 [0.06956097 0.5248896  0.12126721 0.59247524]
 [0.63689923 0.5738188  0.73716474 0.69974756]
 [0.7252481  0.56371045 0.7898004  0.63057   ]
 [0.5513213  0.7674079  0.7002147  0.97309214]
 [0.642947   0.44881183 0.69059753 0.50875396]
 [0.6427412  0.5315509  0.77177936 0.6479654 ]
 [0.44973242 0.8325457  0.5684447  0.9931795 ]
 [0.1881937  0.52062577 0.23147203 0.57994896]
 [0.777412   0.78902286 0.8857799  0.8825171 ]
 [0.23968849 0.7680049  0.39832488 0.9142978 ]
 [0.00830133 0.63908345 0.08198213 0.7646015 ]
 [0.8511967  0.4534908  0.9268021  0.5058255 ]
 [0.33080652 0.47806332 0.37195957 0.5309804 ]
 [0.12529497 0.5285991  0.17699093 0.59071505]
 [0.90593636 0.5588323  0.9871533  0.61877817]
 [0.47928113 0.60298324 0.54128015 0.6634291 ]
 [0.8764058  0.76464474 0.9900391  0.88133234]
 [0.40279594 0.49519828 0.4505038  0.5648727 ]
 [0.27139956 0.63033766 0.33566433 0.70570594]
 [0.5260073  0.5475373  0.5897835  0.62680215]
 [0.21184976 0.86982787 0.31079826 1.        ]
 [0.45816538 0.4388201  0.51673496 0.52094907]]","[1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
